JobId,Source,Destination,FileSize,Time,JobType,UpDown
32913884,bohr3226.tier2.hep.manchester.ac.uk,wn1207291.tier2.hep.manchester.ac.uk,501843312,5.145203695312375,gate,2
32913884,dc2-grid-64.brunel.ac.uk,wn1207291.tier2.hep.manchester.ac.uk,6901,1.5358416677336209,gate,2
32913882,wn1206190.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,1.0062898808791942,gate,0
32913882,tbn18.nikhef.nl,wn1206190.tier2.hep.manchester.ac.uk,73039,1.5411724649493408,gate,2
32913882,bohr3226.tier2.hep.manchester.ac.uk,wn1206190.tier2.hep.manchester.ac.uk,501843312,5.145203695312375,gate,2
32913882,dc2-grid-64.brunel.ac.uk,wn1206190.tier2.hep.manchester.ac.uk,6901,1.5358416677336209,gate,2
32913883,wn1910191.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099573169,gate,0
32913883,marsedpm.in2p3.fr,wn1910191.tier2.hep.manchester.ac.uk,73039,1.536997928913479,gate,2
32913883,bohr3226.tier2.hep.manchester.ac.uk,wn1910191.tier2.hep.manchester.ac.uk,501843312,5.134650224390498,gate,2
32913883,dc2-grid-64.brunel.ac.uk,wn1910191.tier2.hep.manchester.ac.uk,6901,1.520011461350805,gate,2
32913862,wn1206201.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,1.0062898808791942,gate,0
32913862,tbn18.nikhef.nl,wn1206201.tier2.hep.manchester.ac.uk,73039,1.5411724649493408,gate,2
32913862,bohr3226.tier2.hep.manchester.ac.uk,wn1206201.tier2.hep.manchester.ac.uk,501843312,5.145203695312375,gate,2
32913862,dc2-grid-64.brunel.ac.uk,wn1206201.tier2.hep.manchester.ac.uk,6901,1.5358416677336209,gate,2
32913868,wn2205190.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099573169,gate,0
32913870,wn2206291.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099573169,gate,0
32913868,ccsrm02.in2p3.fr,wn2205190.tier2.hep.manchester.ac.uk,73039,1.534164716504165,gate,2
32913870,ccsrm02.in2p3.fr,wn2206291.tier2.hep.manchester.ac.uk,73039,1.534164716504165,gate,2
32913868,bohr3226.tier2.hep.manchester.ac.uk,wn2205190.tier2.hep.manchester.ac.uk,501843312,5.134650224390498,gate,2
32913870,bohr3226.tier2.hep.manchester.ac.uk,wn2206291.tier2.hep.manchester.ac.uk,501843312,5.134650224390498,gate,2
32913868,dc2-grid-64.brunel.ac.uk,wn2205190.tier2.hep.manchester.ac.uk,6901,1.520011461350805,gate,2
32913870,dc2-grid-64.brunel.ac.uk,wn2206291.tier2.hep.manchester.ac.uk,6901,1.520011461350805,gate,2
32913805,wn1905291.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099573169,gate,0
32913805,ccsrm02.in2p3.fr,wn1905291.tier2.hep.manchester.ac.uk,73039,1.534164716504165,gate,2
32913805,bohr3226.tier2.hep.manchester.ac.uk,wn1905291.tier2.hep.manchester.ac.uk,501843312,5.134650224390498,gate,2
32913805,dc2-grid-64.brunel.ac.uk,wn1905291.tier2.hep.manchester.ac.uk,6901,1.520011461350805,gate,2
32913803,wn1904201.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099573169,gate,0
32913803,marsedpm.in2p3.fr,wn1904201.tier2.hep.manchester.ac.uk,73039,1.536997928913479,gate,2
32913803,bohr3226.tier2.hep.manchester.ac.uk,wn1904201.tier2.hep.manchester.ac.uk,501843312,5.134650224390498,gate,2
32913803,dc2-grid-64.brunel.ac.uk,wn1904201.tier2.hep.manchester.ac.uk,6901,1.520011461350805,gate,2
32913887,wn1909251.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099573169,gate,0
32913887,tbn18.nikhef.nl,wn1909251.tier2.hep.manchester.ac.uk,73039,1.5253422585665248,gate,2
32913887,bohr3226.tier2.hep.manchester.ac.uk,wn1909251.tier2.hep.manchester.ac.uk,501843312,5.134650224390498,gate,2
32913887,dc2-grid-64.brunel.ac.uk,wn1909251.tier2.hep.manchester.ac.uk,6901,1.520011461350805,gate,2
32913852,pccms95.ba.infn.it,storm-se-01.ba.infn.it,8204644,1.1100146412281902,gate,1
32913890,wn1909290.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099573169,gate,0
32913890,tbn18.nikhef.nl,wn1909290.tier2.hep.manchester.ac.uk,73039,1.5253422585665248,gate,2
32913890,bohr3226.tier2.hep.manchester.ac.uk,wn1909290.tier2.hep.manchester.ac.uk,501843312,5.134650224390498,gate,2
32913890,dc2-grid-64.brunel.ac.uk,wn1909290.tier2.hep.manchester.ac.uk,6901,1.520011461350805,gate,2
32913842,wn1208240.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8647580,1.0776100293333002,gate,1
32913826,wn1207250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,1.0062898808791942,gate,0
32913826,ccsrm02.in2p3.fr,wn1207250.tier2.hep.manchester.ac.uk,73039,1.549994922886981,gate,2
32913826,bohr3226.tier2.hep.manchester.ac.uk,wn1207250.tier2.hep.manchester.ac.uk,501843312,5.145203695312375,gate,2
32913826,dc2-grid-64.brunel.ac.uk,wn1207250.tier2.hep.manchester.ac.uk,6901,1.5358416677336209,gate,2
32913800,wn1206300.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,1.0062898808791942,gate,0
32913800,tbn18.nikhef.nl,wn1206300.tier2.hep.manchester.ac.uk,73039,1.5411724649493408,gate,2
32913800,bohr3226.tier2.hep.manchester.ac.uk,wn1206300.tier2.hep.manchester.ac.uk,501843312,5.145203695312375,gate,2
32913800,dc2-grid-64.brunel.ac.uk,wn1206300.tier2.hep.manchester.ac.uk,6901,1.5358416677336209,gate,2
32913818,wn1905300.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099573169,gate,0
32913818,tbn18.nikhef.nl,wn1905300.tier2.hep.manchester.ac.uk,73039,1.5253422585665248,gate,2
32913818,bohr3226.tier2.hep.manchester.ac.uk,wn1905300.tier2.hep.manchester.ac.uk,501843312,5.134650224390498,gate,2
32913818,dc2-grid-64.brunel.ac.uk,wn1905300.tier2.hep.manchester.ac.uk,6901,1.520011461350805,gate,2
32913809,wn1909291.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099573169,gate,0
32913809,tbn18.nikhef.nl,wn1909291.tier2.hep.manchester.ac.uk,73039,1.5253422585665248,gate,2
32913809,bohr3226.tier2.hep.manchester.ac.uk,wn1909291.tier2.hep.manchester.ac.uk,501843312,5.134650224390498,gate,2
32913809,dc2-grid-64.brunel.ac.uk,wn1909291.tier2.hep.manchester.ac.uk,6901,1.520011461350805,gate,2
32913875,wn1207191.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,1.0062898808791942,gate,0
32913875,marsedpm.in2p3.fr,wn1207191.tier2.hep.manchester.ac.uk,73039,1.552828135296295,gate,2
32913875,bohr3226.tier2.hep.manchester.ac.uk,wn1207191.tier2.hep.manchester.ac.uk,501843312,5.145203695312375,gate,2
32913875,dc2-grid-64.brunel.ac.uk,wn1207191.tier2.hep.manchester.ac.uk,6901,1.5358416677336209,gate,2
32913834,wizard3.ba.infn.it,storm-se-01.ba.infn.it,8310869,1.138829465424351,gate,1
32913859,pccms84.ba.infn.it,storm-se-01.ba.infn.it,8227093,1.1101997876176029,gate,1
32913897,wn1909240.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099573169,gate,0
32913897,marsedpm.in2p3.fr,wn1909240.tier2.hep.manchester.ac.uk,73039,1.536997928913479,gate,2
32913897,bohr3226.tier2.hep.manchester.ac.uk,wn1909240.tier2.hep.manchester.ac.uk,501843312,5.134650224390498,gate,2
32913897,dc2-grid-64.brunel.ac.uk,wn1909240.tier2.hep.manchester.ac.uk,6901,1.520011461350805,gate,2
32913848,alicegrid103.ba.infn.it,storm-se-01.ba.infn.it,8423288,1.0757601984078065,gate,1
32913853,pccms124.ba.infn.it,storm-se-01.ba.infn.it,8441385,1.111967144319351,gate,1
32913840,alicegrid53.ba.infn.it,storm-se-01.ba.infn.it,8359167,1.111289057720569,gate,1
32913806,alicegrid74.ba.infn.it,storm-se-01.ba.infn.it,8482505,1.1123062783517526,gate,1
32913825,alicegrid93.ba.infn.it,storm-se-01.ba.infn.it,8364608,1.2346891951165162,gate,1
32913872,alicegrid57.ba.infn.it,storm-se-01.ba.infn.it,8200070,1.1099769175270922,gate,1
32913837,alicegrid57.ba.infn.it,storm-se-01.ba.infn.it,8203393,1.1100043237092905,gate,1
32913860,wn1905291.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8166036,1.0630850615125382,gate,1
32913839,pccms103.ba.infn.it,storm-se-01.ba.infn.it,8555055,1.1129046288697282,gate,1
32917410,wn1908251.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099682309,gate,0
32917408,wn1910300.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099682309,gate,0
32917406,wn1905241.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099682309,gate,0
32917410,ccsrm02.in2p3.fr,wn1908251.tier2.hep.manchester.ac.uk,73039,1.5341647165187169,gate,2
32917408,tbn18.nikhef.nl,wn1910300.tier2.hep.manchester.ac.uk,73039,1.5253422585810767,gate,2
32917406,tbn18.nikhef.nl,wn1905241.tier2.hep.manchester.ac.uk,73039,1.5253422585810767,gate,2
32917410,bohr3226.tier2.hep.manchester.ac.uk,wn1908251.tier2.hep.manchester.ac.uk,501843312,5.13465022440505,gate,2
32917408,bohr3226.tier2.hep.manchester.ac.uk,wn1910300.tier2.hep.manchester.ac.uk,501843312,5.13465022440505,gate,2
32917406,bohr3226.tier2.hep.manchester.ac.uk,wn1905241.tier2.hep.manchester.ac.uk,501843312,5.13465022440505,gate,2
32917410,dc2-grid-64.brunel.ac.uk,wn1908251.tier2.hep.manchester.ac.uk,6901,1.5200114613617188,gate,2
32917408,dc2-grid-64.brunel.ac.uk,wn1910300.tier2.hep.manchester.ac.uk,6901,1.5200114613617188,gate,2
32917406,dc2-grid-64.brunel.ac.uk,wn1905241.tier2.hep.manchester.ac.uk,6901,1.5200114613617188,gate,2
32917407,wn1910251.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099682309,gate,0
32917407,tbn18.nikhef.nl,wn1910251.tier2.hep.manchester.ac.uk,73039,1.5253422585810767,gate,2
32917407,bohr3226.tier2.hep.manchester.ac.uk,wn1910251.tier2.hep.manchester.ac.uk,501843312,5.13465022440505,gate,2
32917407,dc2-grid-64.brunel.ac.uk,wn1910251.tier2.hep.manchester.ac.uk,6901,1.5200114613617188,gate,2
32917409,wn1909250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,0.9957364099682309,gate,0
32917409,ccsrm02.in2p3.fr,wn1909250.tier2.hep.manchester.ac.uk,73039,1.5341647165187169,gate,2
32917409,bohr3226.tier2.hep.manchester.ac.uk,wn1909250.tier2.hep.manchester.ac.uk,501843312,5.13465022440505,gate,2
32917409,dc2-grid-64.brunel.ac.uk,wn1909250.tier2.hep.manchester.ac.uk,6901,1.5200114613617188,gate,2
32913822,wn1206300.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8335658,1.0750374767594622,gate,1
32913891,wn1206201.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8253371,1.0743588210898452,gate,1
32913855,wn1206201.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8270755,1.074502194285742,gate,1
32913845,wn90.hep.uk,lcgse0.shef.ac.uk,12,1.0062933586377767,gate,0
32913820,wn1206290.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8358694,1.0752274643891724,gate,1
32913845,ccsrm02.in2p3.fr,wn90.hep.uk,73039,1.686015290200885,gate,2
32913845,srm-biomed.gridpp.rl.ac.uk,wn90.hep.uk,501843312,186.10329178139364,gate,2
32913845,dc2-grid-64.brunel.ac.uk,wn90.hep.uk,6901,1.5707852318155346,gate,2
32913846,alicegrid103.ba.infn.it,storm-se-01.ba.infn.it,8497518,1.0763724045973504,gate,1
32913812,pccms109.ba.infn.it,storm-se-01.ba.infn.it,8601705,1.1132893711328506,gate,1
32913866,wn1905291.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8345133,1.064562150175334,gate,1
32913831,wn1207250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8402051,1.0755850478963112,gate,1
32913821,pccms84.ba.infn.it,storm-se-01.ba.infn.it,8324338,1.111001808247238,gate,1
32913849,wn1904250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8296421,1.0641604017218924,gate,1
32913863,wn2205190.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8311314,1.0642832305893535,gate,1
32913879,wn1208250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8331739,1.0750051551076467,gate,1
32913838,alicegrid96.ba.infn.it,storm-se-01.ba.infn.it,8314468,1.234275669346971,gate,1
32913847,wn1908251.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8323764,1.0643859109986806,gate,1
32913824,wn1908251.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8360286,1.0646871233693673,gate,1
32913813,pccms95.ba.infn.it,storm-se-01.ba.infn.it,8388687,1.111532521652407,gate,1
32913804,alicegrid53.ba.infn.it,storm-se-01.ba.infn.it,8450712,1.1120440680388128,gate,1
32913854,wn1206190.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8325113,1.0749505076892092,gate,1
32917915,wn1206190.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,1.0062898808828322,gate,0
32917915,ccsrm02.in2p3.fr,wn1206190.tier2.hep.manchester.ac.uk,73039,1.549994922890619,gate,2
32917915,bohr3226.tier2.hep.manchester.ac.uk,wn1206190.tier2.hep.manchester.ac.uk,501843312,5.145203695319651,gate,2
32917915,dc2-grid-64.brunel.ac.uk,wn1206190.tier2.hep.manchester.ac.uk,6901,1.5358416677336209,gate,2
32917917,wn1205250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,1.0062898808828322,gate,0
32917917,marsedpm.in2p3.fr,wn1205250.tier2.hep.manchester.ac.uk,73039,1.5528281353035709,gate,2
32917917,bohr3226.tier2.hep.manchester.ac.uk,wn1205250.tier2.hep.manchester.ac.uk,501843312,5.145203695319651,gate,2
32917917,dc2-grid-64.brunel.ac.uk,wn1205250.tier2.hep.manchester.ac.uk,6901,1.5358416677336209,gate,2
32913865,wn1207291.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8334846,1.0750307798516587,gate,1
32913880,wn1206201.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8320757,1.0749145819136174,gate,1
32917919,wn1207291.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,1.0062898808828322,gate,0
32917919,ccsrm02.in2p3.fr,wn1207291.tier2.hep.manchester.ac.uk,73039,1.549994922890619,gate,2
32917919,bohr3226.tier2.hep.manchester.ac.uk,wn1207291.tier2.hep.manchester.ac.uk,501843312,5.145203695319651,gate,2
32917919,dc2-grid-64.brunel.ac.uk,wn1207291.tier2.hep.manchester.ac.uk,6901,1.5358416677336209,gate,2
32917928,wn1206201.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,12,1.0062898808828322,gate,0
32917928,ccsrm02.in2p3.fr,wn1206201.tier2.hep.manchester.ac.uk,73039,1.549994922890619,gate,2
32917928,bohr3226.tier2.hep.manchester.ac.uk,wn1206201.tier2.hep.manchester.ac.uk,501843312,5.145203695319651,gate,2
32917928,dc2-grid-64.brunel.ac.uk,wn1206201.tier2.hep.manchester.ac.uk,6901,1.5358416677336209,gate,2
32917410,wn1908251.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8107721,1.0626041130599333,gate,1
32917409,wn1909250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8132048,1.0628047481150134,gate,1
32917928,wn1206201.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8200936,1.0739263674840913,gate,1
32913884,wn1207291.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8292839,1.0746843303713831,gate,1
32913830,wn1909190.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8316410,1.064325259452744,gate,1
32913881,wn1207190.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8375377,1.0753650561455288,gate,1
32913875,wn1207191.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8261802,1.0744283551102853,gate,1
32913808,wn1208251.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8307669,1.074806639648159,gate,1
32913878,wn2206191.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8301792,1.0642046986322384,gate,1
32917406,wn1905241.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8143561,1.0628997006933787,gate,1
32913862,wn1206201.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8324573,1.0749460540828295,gate,1
32913857,wn1206250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8394742,1.0755247674824204,gate,1
32917408,wn1910300.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8134943,1.062828624402755,gate,1
32913807,wn1208250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8309174,1.0748190520171192,gate,1
32913868,wn2205190.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8292727,1.0641299357448588,gate,1
32913870,wn2206291.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8292345,1.064126785226108,gate,1
32913805,wn1905291.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8313694,1.0643028594568023,gate,1
32917407,wn1910251.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8143497,1.0628991728590336,gate,1
32913826,wn1207250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8373626,1.0753506149048917,gate,1
32913876,wn2206301.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8350170,1.064603692444507,gate,1
32913888,wn2206250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8354327,1.0646379769823398,gate,1
32913896,wn1904250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8340018,1.0645199646096444,gate,1
32913798,wn1207201.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8332520,1.0750115963455755,gate,1
32913892,wn2205251.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8362006,1.0647013089401298,gate,1
32913800,wn1206300.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8369711,1.075318326242268,gate,1
32913890,wn1909290.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8279955,1.0640245996619342,gate,1
32913803,wn1904201.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8304963,1.0642308512033196,gate,1
32913885,wn1904251.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8312167,1.064290265640011,gate,1
32913814,wn1208190.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8433985,1.0758484210891766,gate,1
32913886,wn1905300.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8331005,1.0644456305890344,gate,1
32913864,wn1905191.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8316078,1.0643225213134428,gate,1
32913843,wn1208200.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8324386,1.074944511812646,gate,1
32913887,wn1909251.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8292018,1.0641240883196588,gate,1
32913889,wn1205200.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8487991,1.0762938314001076,gate,1
32917915,wn1206190.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8103024,1.0731188458303222,gate,1
32913882,wn1206190.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8284642,1.0746167262477684,gate,1
32913873,wn1208191.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8301842,1.0747585819117376,gate,1
32913874,wn2205200.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8307446,1.0642513295606477,gate,1
32913894,wn1205290.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8386673,1.075458219027496,gate,1
32913895,wn1904241.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8334057,1.064470801720745,gate,1
32913809,wn1909291.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8295714,1.0641545707912883,gate,1
32917919,wn1207291.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8138613,1.073412363359239,gate,1
32913833,wn1207250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8424297,1.075768520058773,gate,1
32917917,wn1205250.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8167329,1.4136637592309853,gate,1
32913811,wn1206290.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8316440,1.07487897779356,gate,1
32913897,wn1909240.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8289626,1.0641043604846345,gate,1
32913883,wn1910191.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8291333,1.0641184388368856,gate,1
32913877,wn1206300.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8339996,1.0750732540836907,gate,1
32913818,wn1905300.tier2.hep.manchester.ac.uk,bohr3226.tier2.hep.manchester.ac.uk,8353759,1.0646332924443414,gate,1
32913845,wn90.hep.uk,lcgse0.shef.ac.uk,8800863,1.352156715845922,gate,1
32921382,cn206.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921382,ccsrm02.in2p3.fr,cn206.uk,73039,1.61717998815584,gate,2
32921384,cn206.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921384,marsedpm.in2p3.fr,cn206.uk,73039,1.6345742434932617,gate,2
32921382,bohr3226.tier2.hep.manchester.ac.uk,cn206.uk,501843312,8.550713609700324,gate,2
32921374,cn210.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921382,dc2-grid-64.brunel.ac.uk,cn206.uk,6901,1.631171616158099,gate,2
32921374,tbn18.nikhef.nl,cn210.uk,73039,1.6233939084486337,gate,2
32921381,cn223.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921383,cn213.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921381,tbn18.nikhef.nl,cn223.uk,73039,1.6233939084486337,gate,2
32921383,tbn18.nikhef.nl,cn213.uk,73039,1.6233939084486337,gate,2
32921389,cn212.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921388,cn212.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921389,tbn18.nikhef.nl,cn212.uk,73039,1.6233939084486337,gate,2
32921388,ccsrm02.in2p3.fr,cn212.uk,73039,1.61717998815584,gate,2
32921378,cn204.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921378,ccsrm02.in2p3.fr,cn204.uk,73039,1.61717998815584,gate,2
32921384,se03.esc.qmul.ac.uk,cn206.uk,501843312,147.76839980398654,gate,2
32921384,dc2-grid-64.brunel.ac.uk,cn206.uk,6901,1.631171616158099,gate,2
32921374,se03.esc.qmul.ac.uk,cn210.uk,501843312,103.35339162303717,gate,2
32921374,dc2-grid-64.brunel.ac.uk,cn210.uk,6901,1.631171616158099,gate,2
32921381,se03.esc.qmul.ac.uk,cn223.uk,501843312,103.35339162303717,gate,2
32921383,se03.esc.qmul.ac.uk,cn213.uk,501843312,103.35339162303717,gate,2
32921381,dc2-grid-64.brunel.ac.uk,cn223.uk,6901,1.631171616158099,gate,2
32921383,dc2-grid-64.brunel.ac.uk,cn213.uk,6901,1.631171616158099,gate,2
32921389,se03.esc.qmul.ac.uk,cn212.uk,501843312,103.35339162303717,gate,2
32921388,se03.esc.qmul.ac.uk,cn212.uk,501843312,103.35339162303717,gate,2
32921389,dc2-grid-64.brunel.ac.uk,cn212.uk,6901,1.631171616158099,gate,2
32921388,dc2-grid-64.brunel.ac.uk,cn212.uk,6901,1.631171616158099,gate,2
32921377,cn201.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921377,marsedpm.in2p3.fr,cn201.uk,73039,1.6345742434932617,gate,2
32921378,se03.esc.qmul.ac.uk,cn204.uk,501843312,103.35339162303717,gate,2
32921378,dc2-grid-64.brunel.ac.uk,cn204.uk,6901,1.631171616158099,gate,2
32921380,cn212.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921380,tbn18.nikhef.nl,cn212.uk,73039,1.6233939084486337,gate,2
32921386,cn215.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921386,ccsrm02.in2p3.fr,cn215.uk,73039,1.61717998815584,gate,2
32921375,cn210.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921387,cn214.uk,se03.esc.qmul.ac.uk,12,1.0638141932431608,gate,0
32921375,marsedpm.in2p3.fr,cn210.uk,73039,1.6345742434932617,gate,2
32921387,marsedpm.in2p3.fr,cn214.uk,73039,1.6345742434932617,gate,2
32921377,se03.esc.qmul.ac.uk,cn201.uk,501843312,103.35339162303717,gate,2
32921377,dc2-grid-64.brunel.ac.uk,cn201.uk,6901,1.631171616158099,gate,2
32921380,se03.esc.qmul.ac.uk,cn212.uk,501843312,103.35339162303717,gate,2
32921380,dc2-grid-64.brunel.ac.uk,cn212.uk,6901,1.631171616158099,gate,2
32921386,se03.esc.qmul.ac.uk,cn215.uk,501843312,103.35339162303717,gate,2
32921386,dc2-grid-64.brunel.ac.uk,cn215.uk,6901,1.631171616158099,gate,2
32921375,se03.esc.qmul.ac.uk,cn210.uk,501843312,103.35339162303717,gate,2
32921387,se03.esc.qmul.ac.uk,cn214.uk,501843312,103.35339162303717,gate,2
32921375,dc2-grid-64.brunel.ac.uk,cn210.uk,6901,1.631171616158099,gate,2
